h_a,minutes_since_last_goal_before_match,reliability_score,delay_score,time_last_3_matches,goals_last_3_matches,xG_last_3_matches,total_team_matches_before_match,team_pts_before_match,total_team_goals_scored_before_match,total_team_xg_before_match,total_opponent_matches_before_match,opponent_pts_before_match,total_opponent_goals_conceded_before_match,total_opponent_xga_before_match,opponent_clean_sheet_rate_before_match,scored,starting,league_Bundesliga,league_EPL,league_La_Liga,league_Ligue_1,league_Serie_A,ratio_min_goals_last_3_matches,ratio_min_xg_last_3_matches,ratio_pts_match,ratio_pts_match_opponent,ratio_goals_scored,ratio_xG,ratio_goals_conceded_opponent,ratio_xga_opponent
0,225.0,0.7174362677871489,1.0241675457634207,161.0,0.0,1.4336023405194283,18,46,51,47.65302,17,33,17,22.450532,0.4117647058823529,1,0,0.0,0.0,1.0,0.0,0.0,300.0,112.30450414978108,2.5555555555555554,1.9411764705882353,2.8333333333333335,2.6473899999999997,1.0,1.3206195294117646
0,1.0,0.7174362677871489,-1.0343078184937518,120.0,1.0,1.8535290658473969,19,49,53,50.59554,19,21,27,25.032089,0.05263157894736842,0,0,0.0,0.0,1.0,0.0,0.0,120.0,64.74136403420162,2.5789473684210527,1.105263157894737,2.789473684210526,2.662923157894737,1.4210526315789473,1.3174783684210525
1,22.0,0.7174362677871489,-0.8413257530946419,69.0,1.0,1.1384117901325226,20,49,54,54.51585,20,13,31,36.452866,0.25,0,1,0.0,0.0,1.0,0.0,0.0,69.0,60.61075666825948,2.45,0.65,2.7,2.7257925,1.55,1.8226433
0,112.0,0.7174362677871489,-0.014259758527027934,133.0,1.0,2.262936532497406,21,52,57,57.11502,21,24,29,36.921135,0.23809523809523808,0,0,0.0,0.0,1.0,0.0,0.0,133.0,58.77319053805697,2.4761904761904763,1.1428571428571428,2.7142857142857144,2.7197628571428574,1.380952380952381,1.7581492857142857
1,137.0,0.7174362677871489,0.2154807955195315,136.0,0.0,1.954393997788429,22,55,60,64.22551,22,24,34,37.929756,0.13636363636363635,1,1,0.0,0.0,1.0,0.0,0.0,300.0,69.58678759446464,2.5,1.0909090909090908,2.727272727272727,2.9193413636363634,1.5454545454545454,1.724079818181818
0,53.0,0.7174362677871489,-0.5564474660769082,196.0,1.0,2.1053152829408646,23,58,63,66.70719,23,26,37,42.395803,0.17391304347826086,0,0,0.0,0.0,1.0,0.0,0.0,196.0,93.09769495721909,2.5217391304347827,1.1304347826086956,2.739130434782609,2.900312608695652,1.608695652173913,1.8432957826086958
1,68.0,0.7174362677871489,-0.4186031336489725,121.0,1.0,0.8906765542924403,24,58,64,69.40374,24,18,41,44.41649,0.16666666666666666,0,1,0.0,0.0,1.0,0.0,0.0,121.0,135.8517852713921,2.4166666666666665,0.75,2.6666666666666665,2.8918225,1.7083333333333333,1.8506870833333335
1,138.0,0.7174362677871489,0.22467041768139387,166.0,1.0,1.1509667448699474,25,61,67,73.64776,25,51,27,33.993984,0.32,1,0,0.0,0.0,1.0,0.0,0.0,166.0,144.22658234035862,2.44,2.04,2.68,2.9459104000000003,1.08,1.35975936
0,0.0,0.7174362677871489,-1.0434974406556141,106.0,1.0,1.5275454334914684,26,64,71,77.19519,26,35,36,31.167098,0.19230769230769232,0,0,0.0,0.0,1.0,0.0,0.0,106.0,69.39237136647303,2.4615384615384617,1.3461538461538463,2.730769230769231,2.9690457692307692,1.3846153846153846,1.1987345384615384
1,25.0,0.7174362677871489,-0.8137568866090548,116.0,1.0,1.571328818798065,27,67,72,77.755199,27,31,42,46.142077,0.18518518518518517,0,1,0.0,0.0,1.0,0.0,0.0,116.0,73.82286801608481,2.4814814814814814,1.1481481481481481,2.6666666666666665,2.8798221851851853,1.5555555555555556,1.7089658148148148
1,115.0,0.7174362677871489,0.013309107958559196,136.0,1.0,1.7214849591255188,28,70,77,81.619099,28,32,34,41.392015,0.2857142857142857,0,1,0.0,0.0,1.0,0.0,0.0,136.0,79.00156157570228,2.5,1.1428571428571428,2.75,2.9149678214285717,1.2142857142857142,1.47828625
0,164.0,0.7174362677871489,0.46360059388981567,164.0,0.0,0.732735812664032,29,73,78,83.541149,29,57,28,35.908523,0.41379310344827586,1,0,0.0,0.0,1.0,0.0,0.0,300.0,223.81873134293755,2.5172413793103448,1.9655172413793103,2.689655172413793,2.8807292758620693,0.9655172413793104,1.2382249310344828
0,4.0,0.7174362677871489,-1.0067389520081647,143.0,1.0,1.2636358141899109,32,82,85,91.079389,32,44,32,42.832619,0.3125,0,1,0.0,0.0,1.0,0.0,0.0,143.0,113.16551683182085,2.5625,1.375,2.65625,2.84623090625,1.0,1.33851934375
0,94.0,0.7174362677871489,-0.17967295744055073,143.0,1.0,0.6861561164259911,33,85,87,93.131099,33,42,40,43.507929000000004,0.21212121212121213,1,1,0.0,0.0,1.0,0.0,0.0,143.0,208.4073821929182,2.5757575757575757,1.2727272727272727,2.6363636363636362,2.8221545151515155,1.2121212121212122,1.3184220909090911
1,10.0,0.7174362677871489,-0.9516012190369904,184.0,2.0,1.2691818103194237,34,88,89,94.698729,34,77,31,39.941239,0.35294117647058826,0,0,0.0,0.0,1.0,0.0,0.0,92.0,144.9752892012307,2.588235294117647,2.264705882352941,2.6176470588235294,2.7852567352941175,0.9117647058823529,1.1747423235294119
0,21.0,0.7174362677871489,-0.8505153752565042,191.0,1.0,0.7699204459786414,35,91,91,96.418749,35,37,54,50.338109,0.08571428571428572,0,1,0.0,0.0,1.0,0.0,0.0,191.0,248.0775786610278,2.6,1.0571428571428572,2.6,2.7548214,1.542857142857143,1.4382316857142858
1,111.0,0.7174362677871489,-0.02344938068889031,191.0,1.0,0.7149840146303176,36,91,91,96.775105,36,57,44,46.355293,0.2777777777777778,0,1,0.0,0.0,1.0,0.0,0.0,191.0,267.13883959875176,2.5277777777777777,1.5833333333333333,2.5277777777777777,2.688197361111111,1.2222222222222223,1.2876470277777778
1,14.0,0.9068596352101508,-0.9716134162931409,87.0,1.0,0.445835679769516,1,3,4,2.89704,1,1,4,1.91849,0.0,1,1,1.0,0.0,0.0,0.0,0.0,87.0,195.13915989177102,3.0,1.0,4.0,2.89704,4.0,1.91849
0,22.0,0.9068596352101508,-0.849729806360474,177.0,3.0,2.372919052839279,2,6,7,5.720000000000001,2,1,7,6.18783,0.0,0,1,1.0,0.0,0.0,0.0,0.0,59.0,74.59167213825243,3.0,0.5,3.5,2.8600000000000003,3.5,3.093915
1,112.0,0.9068596352101508,0.5214608053820285,267.0,3.0,2.6360770761966705,3,9,9,7.869490000000001,3,9,3,4.050011,0.3333333333333333,1,1,1.0,0.0,0.0,0.0,0.0,89.0,101.28687146933781,3.0,3.0,3.0,2.6231633333333337,1.0,1.3500036666666666
1,81.0,0.9068596352101508,0.04916181689294435,267.0,3.0,3.1308053731918335,4,10,11,10.61323,4,3,9,7.778109,0.0,1,1,1.0,0.0,0.0,0.0,0.0,89.0,85.28157076969477,2.5,0.75,2.75,2.6533075,2.25,1.94452725
0,3.0,0.9068596352101508,-1.1392033799505579,267.0,4.0,3.5753591060638428,5,13,18,16.6393,5,12,4,5.206626,0.6,1,1,1.0,0.0,0.0,0.0,0.0,66.75,74.67781335507404,2.6,2.4,3.6,3.32786,0.8,1.0413252
1,34.0,0.9068596352101508,-0.6669043914614736,267.0,5.0,4.069977760314941,6,14,20,18.59029,6,10,10,9.592246,0.5,0,1,1.0,0.0,0.0,0.0,0.0,53.4,65.60232407248807,2.3333333333333335,1.6666666666666667,3.3333333333333335,3.0983816666666666,1.6666666666666667,1.5987076666666666
0,110.0,0.9068596352101508,0.49098990289886185,256.0,4.0,3.4267552495002747,7,17,23,20.96467,7,2,19,13.220872,0.0,1,1,1.0,0.0,0.0,0.0,0.0,64.0,74.70623997361136,2.4285714285714284,0.2857142857142857,3.2857142857142856,2.994952857142857,2.7142857142857144,1.888696
1,75.0,0.9068596352101508,-0.04225089055655583,256.0,2.0,1.7056894302368164,8,20,26,22.651600000000002,8,7,22,17.4091,0.0,1,1,1.0,0.0,0.0,0.0,0.0,128.0,150.08593912929226,2.5,0.875,3.25,2.8314500000000002,2.75,2.1761375
0,3.0,0.9068596352101508,-1.1392033799505579,256.0,4.0,2.4088801741600037,9,23,34,28.535600000000002,9,21,11,13.701159,0.3333333333333333,1,1,1.0,0.0,0.0,0.0,0.0,64.0,106.27344720011625,2.5555555555555554,2.3333333333333335,3.7777777777777777,3.1706222222222227,1.2222222222222223,1.522351
1,0.0,0.9068596352101508,-1.184909733675308,270.0,7.0,3.670399844646454,10,26,38,31.39627,10,10,22,25.629229000000002,0.2,1,1,1.0,0.0,0.0,0.0,0.0,38.57142857142857,73.56146780406355,2.6,1.0,3.8,3.139627,2.2,2.5629229000000002
0,47.0,0.9068596352101508,-0.46884352532088996,270.0,8.0,3.5635459423065186,11,29,42,34.00413,11,6,23,26.605308,0.0,1,1,1.0,0.0,0.0,0.0,0.0,33.75,75.76722858952157,2.6363636363636362,0.5454545454545454,3.8181818181818183,3.091284545454546,2.090909090909091,2.418664363636364
0,71.0,0.9068596352101508,-0.10319269552288927,270.0,6.0,2.7864256501197815,12,32,43,37.90403,13,18,15,19.973481,0.3076923076923077,0,1,1.0,0.0,0.0,0.0,0.0,45.0,96.89833281156932,2.6666666666666665,1.3846153846153846,3.5833333333333335,3.1586691666666664,1.1538461538461537,1.5364216153846153
1,161.0,0.9068596352101508,1.2679979162196133,270.0,3.0,2.48100608587265,13,32,44,40.4968,14,31,16,14.356747,0.35714285714285715,1,1,1.0,0.0,0.0,0.0,0.0,90.0,108.82681890118471,2.4615384615384617,2.2142857142857144,3.3846153846153846,3.1151384615384616,1.1428571428571428,1.0254819285714285
0,36.0,0.9068596352101508,-0.636433488978307,270.0,3.0,3.691090166568756,14,35,47,43.91202,15,19,25,25.263466,0.2,1,1,1.0,0.0,0.0,0.0,0.0,90.0,73.14912067049082,2.5,1.2666666666666666,3.357142857142857,3.136572857142857,1.6666666666666667,1.6842310666666667
1,48.0,0.9068596352101508,-0.4536080740793066,270.0,3.0,3.8418169021606445,15,38,49,47.06255,16,24,30,29.471955,0.0625,1,1,1.0,0.0,0.0,0.0,0.0,90.0,70.27924726140684,2.533333333333333,1.5,3.2666666666666666,3.1375033333333335,1.875,1.8419971875
1,1.0,0.9068596352101508,-1.1696742824337247,270.0,4.0,3.711911916732788,16,41,52,50.47895,17,17,31,30.878559,0.17647058823529413,0,1,1.0,0.0,0.0,0.0,0.0,67.5,72.73879500827516,2.5625,1.0,3.25,3.154934375,1.8235294117647058,1.8163858235294117
1,91.0,0.9068596352101508,0.20151632930877797,270.0,2.0,2.1830321103334427,17,41,52,52.02457,16,14,31,28.06023,0.125,0,1,1.0,0.0,0.0,0.0,0.0,135.0,123.68118577914981,2.411764705882353,0.875,3.0588235294117645,3.0602688235294115,1.9375,1.753764375
0,181.0,0.9068596352101508,1.5727069410512806,270.0,1.0,1.5358040481805801,18,44,53,54.19657,18,21,33,32.195041,0.0,1,1,1.0,0.0,0.0,0.0,0.0,270.0,175.8036777672651,2.4444444444444446,1.1666666666666667,2.9444444444444446,3.010920555555556,1.8333333333333333,1.788613388888889
1,33.0,0.9068596352101508,-0.682139842703057,270.0,1.0,1.1334400326013565,19,47,56,56.47161,19,21,38,37.041193,0.10526315789473684,1,1,1.0,0.0,0.0,0.0,0.0,270.0,238.21286723067598,2.473684210526316,1.105263157894737,2.9473684210526314,2.97219,2.0,1.9495364736842105
0,21.0,0.9068596352101508,-0.8649652576020573,270.0,2.0,1.7559157013893127,20,50,59,59.05562,20,52,14,20.3782136,0.5,0,1,1.0,0.0,0.0,0.0,0.0,135.0,153.76592383470975,2.5,2.6,2.95,2.952781,0.7,1.0189106799999998
0,111.0,0.9068596352101508,0.5062253541404452,270.0,2.0,1.6067834272980688,21,50,59,59.765818,21,22,39,41.715859,0.19047619047619047,1,1,1.0,0.0,0.0,0.0,0.0,135.0,168.03758080454315,2.380952380952381,1.0476190476190477,2.8095238095238093,2.8459913333333335,1.8571428571428572,1.9864694761904762
1,0.0,0.9068596352101508,-1.184909733675308,270.0,2.0,2.2372924461960793,22,50,61,62.634648,22,40,28,27.806542,0.3181818181818182,1,1,1.0,0.0,0.0,0.0,0.0,135.0,120.68158566353861,2.272727272727273,1.8181818181818181,2.772727272727273,2.8470294545454546,1.2727272727272727,1.2639337272727273
0,0.0,0.9068596352101508,-1.184909733675308,270.0,3.0,2.744415558874607,23,53,63,64.466438,23,29,42,40.557783,0.30434782608695654,0,1,1.0,0.0,0.0,0.0,0.0,90.0,98.38160227845303,2.3043478260869565,1.2608695652173914,2.739130434782609,2.802888608695652,1.826086956521739,1.7633818695652175
1,90.0,0.9068596352101508,0.1862808780671946,270.0,3.0,3.5687754154205322,24,54,65,66.908838,24,16,38,31.673025,0.16666666666666666,1,1,1.0,0.0,0.0,0.0,0.0,90.0,75.65620375923379,2.25,0.6666666666666666,2.7083333333333335,2.7878682500000003,1.5833333333333333,1.319709375
0,21.0,0.9068596352101508,-0.8649652576020573,270.0,5.0,5.432284474372864,25,57,73,73.690208,25,13,60,56.022936,0.08,1,1,1.0,0.0,0.0,0.0,0.0,54.0,49.7028462470516,2.28,0.52,2.92,2.94760832,2.4,2.24091744
1,39.0,0.9068596352101508,-0.5907271352535569,264.0,4.0,5.768105864524841,26,60,78,78.809338,26,50,32,40.192848,0.3076923076923077,0,1,1.0,0.0,0.0,0.0,0.0,66.0,45.76892418422135,2.3076923076923075,1.9230769230769231,3.0,3.0311283846153847,1.2307692307692308,1.5458787692307692
0,129.0,0.9068596352101508,0.7804634764889458,264.0,4.0,5.975034594535828,27,60,78,80.718098,27,30,47,53.941402000000004,0.18518518518518517,1,1,1.0,0.0,0.0,0.0,0.0,66.0,44.183844599230966,2.2222222222222223,1.1111111111111112,2.888888888888889,2.9895591851851853,1.7407407407407407,1.9978297037037038
1,53.0,0.9068596352101508,-0.37743081787138977,264.0,2.0,3.3800753951072693,28,60,80,82.838758,28,22,49,61.371201,0.10714285714285714,0,1,1.0,0.0,0.0,0.0,0.0,132.0,78.10476665169824,2.142857142857143,0.7857142857142857,2.857142857142857,2.958527071428571,1.75,2.191828607142857
0,143.0,0.9068596352101508,0.9937597938711128,270.0,1.0,2.6196406483650208,29,63,82,85.185808,29,29,45,47.587292,0.20689655172413793,1,1,1.0,0.0,0.0,0.0,0.0,270.0,103.06757156502108,2.1724137931034484,1.0,2.8275862068965516,2.9374416551724134,1.5517241379310345,1.6409411034482757
1,45.0,0.9068596352101508,-0.4993144278040567,270.0,2.0,1.738580733537674,30,66,87,87.113758,30,45,40,46.729383,0.23333333333333334,1,1,1.0,0.0,0.0,0.0,0.0,135.0,155.2990866582321,2.2,1.5,2.9,2.9037919333333333,1.3333333333333333,1.5576461
0,30.0,0.9068596352101508,-0.7278461964278071,270.0,3.0,2.7355707585811615,31,69,89,90.410248,31,64,38,38.359493,0.3225806451612903,1,1,1.0,0.0,0.0,0.0,0.0,90.0,98.69969517441359,2.225806451612903,2.064516129032258,2.870967741935484,2.9164596129032256,1.2258064516129032,1.237403
0,54.0,0.9068596352101508,-0.36219536662980645,270.0,4.0,3.136631101369858,0,0,0,0.0,0,0,0,0.0,0.0,0,1,1.0,0.0,0.0,0.0,0.0,67.5,86.07961576421377,0.0,0.0,0.0,0.0,0.0,0.0
1,144.0,0.9068596352101508,1.0089952451126962,270.0,3.0,3.134587600827217,1,3,3,2.17538,1,3,1,0.374185,0.0,1,1,1.0,0.0,0.0,0.0,0.0,90.0,86.13573279264776,3.0,3.0,3.0,2.17538,1.0,0.374185
0,53.0,0.9068596352101508,-0.37743081787138977,270.0,2.0,2.3769997507333755,2,6,5,3.80335,2,0,5,5.19896,0.0,1,1,1.0,0.0,0.0,0.0,0.0,135.0,113.58856891621336,3.0,0.0,2.5,1.901675,2.5,2.59948
0,0.0,0.9068596352101508,-1.184909733675308,270.0,4.0,2.588197246193886,3,9,11,7.93777,3,5,3,3.905162,0.3333333333333333,1,1,1.0,0.0,0.0,0.0,0.0,67.5,104.31971535285912,3.0,1.6666666666666667,3.6666666666666665,2.6459233333333336,1.0,1.3017206666666665
1,21.0,0.9068596352101508,-0.8649652576020573,257.0,5.0,3.2574411630630493,4,12,16,11.28228,4,9,9,4.9219360000000005,0.0,0,1,1.0,0.0,0.0,0.0,0.0,51.4,78.89628304393894,3.0,2.25,4.0,2.82057,2.25,1.2304840000000001
0,107.0,0.9068596352101508,0.4452835491741118,253.0,4.0,2.397807538509369,5,13,17,12.47685,5,12,6,6.217575999999999,0.2,0,1,1.0,0.0,0.0,0.0,0.0,63.25,105.51305554626833,2.6,2.4,3.4,2.4953700000000003,1.2,1.2435151999999998
1,181.0,0.9068596352101508,1.5727069410512806,237.0,1.0,1.0759441703557968,6,14,20,15.30804,6,9,11,9.557038,0.0,1,1,1.0,0.0,0.0,0.0,0.0,237.0,220.2716521263627,2.3333333333333335,1.5,3.3333333333333335,2.55134,1.8333333333333333,1.5928396666666667
0,11.0,0.9068596352101508,-1.017319770017891,250.0,3.0,3.0987846106290817,7,17,24,18.92693,7,1,17,18.838274,0.0,1,1,1.0,0.0,0.0,0.0,0.0,83.33333333333333,80.67679152093366,2.4285714285714284,0.14285714285714285,3.4285714285714284,2.7038471428571427,2.4285714285714284,2.691182
1,15.0,0.9068596352101508,-0.9563779650515576,235.0,4.0,3.535147115588188,8,20,29,22.07683,8,15,5,8.661929,0.375,1,1,1.0,0.0,0.0,0.0,0.0,58.75,66.4753098856255,2.5,1.875,3.625,2.75960375,0.625,1.082741125
0,40.0,0.9068596352101508,-0.5754916840119735,251.0,6.0,4.703060984611511,9,23,32,24.83864,9,8,11,13.729942000000001,0.4444444444444444,0,1,1.0,0.0,0.0,0.0,0.0,41.833333333333336,53.36949718944235,2.5555555555555554,0.8888888888888888,3.5555555555555554,2.759848888888889,1.2222222222222223,1.5255491111111112
1,130.0,0.9068596352101508,0.7956989277305291,251.0,3.0,2.8260527849197388,10,26,33,26.5116,10,12,20,13.392564,0.1,1,1,1.0,0.0,0.0,0.0,0.0,83.66666666666667,88.81645853869942,2.6,1.2,3.3,2.65116,2.0,1.3392564
0,0.0,0.9068596352101508,-1.184909733675308,270.0,5.0,4.848715424537659,11,29,36,30.53819,11,19,18,15.415811999999999,0.2727272727272727,0,1,1.0,0.0,0.0,0.0,0.0,54.0,55.684851833874205,2.6363636363636362,1.7272727272727273,3.272727272727273,2.776199090909091,1.6363636363636365,1.4014374545454544
1,28.0,0.9068596352101508,-0.7583170989109739,212.0,3.0,3.4605000019073486,14,33,42,36.446742,14,27,15,23.701408999999998,0.5714285714285714,0,1,1.0,0.0,0.0,0.0,0.0,70.66666666666667,61.262823257665204,2.357142857142857,1.9285714285714286,3.0,2.6033387142857145,1.0714285714285714,1.6929577857142857
0,117.0,0.9068596352101508,0.5976380615899454,211.0,3.0,2.999282717704773,15,36,47,40.803892,15,24,20,26.741984,0.26666666666666666,1,1,1.0,0.0,0.0,0.0,0.0,70.33333333333333,70.3501536398908,2.4,1.6,3.1333333333333333,2.7202594666666666,1.3333333333333333,1.7827989333333332
1,23.0,0.9068596352101508,-0.8344943551188907,211.0,1.0,1.3424997925758362,16,39,48,45.281252,16,14,29,29.40003,0.125,1,1,1.0,0.0,0.0,0.0,0.0,211.0,157.16948424636786,2.4375,0.875,3.0,2.83007825,1.8125,1.837501875
1,40.0,0.9068596352101508,-0.5754916840119735,244.0,2.0,2.7743954062461853,17,42,53,49.085832,17,27,29,31.046888,0.23529411764705882,0,1,1.0,0.0,0.0,0.0,0.0,122.0,87.94708910296859,2.4705882352941178,1.588235294117647,3.1176470588235294,2.8874018823529415,1.7058823529411764,1.8262875294117646
0,130.0,0.9068596352101508,0.7956989277305291,245.0,2.0,2.7645674347877502,18,45,56,52.318652,18,27,34,27.182878,0.2222222222222222,1,1,1.0,0.0,0.0,0.0,0.0,122.5,88.62145915381149,2.5,1.5,3.111111111111111,2.906591777777778,1.8888888888888888,1.5101598888888887
1,76.0,0.9068596352101508,-0.027015439314972464,245.0,2.0,2.022823054343462,19,48,58,53.106233,19,12,48,37.033451,0.05263157894736842,1,1,1.0,0.0,0.0,0.0,0.0,122.5,121.11786024681159,2.526315789473684,0.631578947368421,3.0526315789473686,2.7950648947368424,2.526315789473684,1.949129
1,14.0,0.9068596352101508,-0.9716134162931409,241.0,3.0,1.74010606482625,20,51,62,58.038593,20,30,36,32.79035,0.2,1,1,1.0,0.0,0.0,0.0,0.0,80.33333333333333,138.49730477438678,2.55,1.5,3.1,2.90192965,1.8,1.6395174999999997
0,0.0,0.9068596352101508,-1.184909733675308,241.0,5.0,3.624003130942583,21,54,65,62.515723,21,46,27,24.665577,0.19047619047619047,0,1,1.0,0.0,0.0,0.0,0.0,48.2,66.50104629940462,2.5714285714285716,2.1904761904761907,3.0952380952380953,2.9769391904761906,1.2857142857142858,1.1745512857142857
1,84.0,0.9068596352101508,0.09486817061769444,241.0,4.0,3.6034251414239407,22,55,65,62.5877636,22,42,29,35.227707,0.22727272727272727,0,0,1.0,0.0,0.0,0.0,0.0,60.25,66.88081215550538,2.5,1.9090909090909092,2.9545454545454546,2.8448983454545456,1.3181818181818181,1.6012594090909091
0,104.0,0.9068596352101508,0.39957719544936166,200.0,2.0,2.5392300076782703,23,58,69,67.0747536,23,36,34,35.598085,0.17391304347826086,0,1,1.0,0.0,0.0,0.0,0.0,100.0,78.76403452827371,2.5217391304347827,1.565217391304348,3.0,2.9162936347826083,1.4782608695652173,1.5477428260869563
1,194.0,0.9068596352101508,1.7707678071918642,200.0,0.0,0.37351338937878586,24,61,72,69.3741736,24,15,48,55.088979,0.125,0,0,1.0,0.0,0.0,0.0,0.0,300.0,535.4560390261588,2.5416666666666665,0.625,3.0,2.890590566666667,2.0,2.295374125
0,219.0,0.9068596352101508,2.1516540882314485,135.0,0.0,0.42927554994821526,25,61,74,72.1030836,25,27,37,38.987785,0.24,0,1,1.0,0.0,0.0,0.0,0.0,300.0,314.48331966795087,2.44,1.08,2.96,2.8841233440000003,1.48,1.5595114
1,309.0,0.9068596352101508,3.5228446999739513,205.0,0.0,0.7339759320020673,26,62,75,73.9385736,26,25,30,38.743294,0.3076923076923077,1,1,1.0,0.0,0.0,0.0,0.0,300.0,279.30071145632957,2.3846153846153846,0.9615384615384616,2.8846153846153846,2.8437912923076922,1.1538461538461537,1.4901266923076923
0,72.0,0.9068596352101508,-0.08795724428130591,203.0,1.0,1.2103373557329178,27,65,78,77.9407036,27,39,36,37.889616,0.37037037037037035,1,1,1.0,0.0,0.0,0.0,0.0,203.0,167.72183312236422,2.4074074074074074,1.4444444444444444,2.888888888888889,2.886692725925926,1.3333333333333333,1.403319111111111
1,31.0,0.9068596352101508,-0.7126107451862238,268.0,2.0,1.8877858817577362,28,68,81,79.8572336,28,41,43,39.124714,0.17857142857142858,0,1,1.0,0.0,0.0,0.0,0.0,134.0,141.96525283389795,2.4285714285714284,1.4642857142857142,2.892857142857143,2.8520440571428574,1.5357142857142858,1.3973112142857143
0,121.0,0.9068596352101508,0.6585798665562789,268.0,2.0,2.3169087171554565,29,69,83,82.8042936,29,22,56,54.330564,0.20689655172413793,1,1,1.0,0.0,0.0,0.0,0.0,134.0,115.67136763550712,2.3793103448275863,0.7586206896551724,2.8620689655172415,2.855320468965517,1.9310344827586208,1.8734677241379312
1,53.0,0.9068596352101508,-0.37743081787138977,244.0,2.0,2.8051605820655823,30,72,87,86.3462036,30,47,36,45.995234,0.3,0,1,1.0,0.0,0.0,0.0,0.0,122.0,86.98254266083063,2.4,1.5666666666666667,2.9,2.8782067866666665,1.2,1.5331744666666667
1,143.0,0.9068596352101508,0.9937597938711128,244.0,1.0,2.1231987103819847,32,76,93,90.01977360000001,32,45,54,63.120354,0.21875,1,1,1.0,0.0,0.0,0.0,0.0,244.0,114.9209439544648,2.375,1.40625,2.90625,2.8131179250000002,1.6875,1.9725110625
0,60.0,0.9068596352101508,-0.27078265918030625,244.0,2.0,2.037541411817074,33,79,95,92.8028436,33,32,64,61.668047,0.12121212121212122,1,0,1.0,0.0,0.0,0.0,0.0,122.0,119.75216728596523,2.393939393939394,0.9696969696969697,2.878787878787879,2.812207381818182,1.9393939393939394,1.868728696969697
1,5.0,0.9068596352101508,-1.1087324774673912,208.0,2.0,1.6929611191153526,0,0,0,0.0,0,0,0,0.0,0.0,1,1,1.0,0.0,0.0,0.0,0.0,104.0,122.86165207898527,0.0,0.0,0.0,0.0,0.0,0.0
0,13.0,0.9068596352101508,-0.9868488675347242,208.0,5.0,2.8381950855255127,1,3,6,3.29885,1,3,1,2.27247,0.0,0,1,1.0,0.0,0.0,0.0,0.0,41.6,73.2860123184546,3.0,3.0,6.0,3.29885,1.0,2.27247
1,103.0,0.9068596352101508,0.38434174420777834,208.0,4.0,2.1050456762313843,2,6,9,6.67408,2,1,2,2.8712099999999996,0.5,1,1,1.0,0.0,0.0,0.0,0.0,52.0,98.81020746893137,3.0,0.5,4.5,3.33704,1.0,1.4356049999999998
0,9.0,0.9068596352101508,-1.0477906725010577,250.0,5.0,2.3380074501037598,3,9,14,9.71126,3,6,6,5.9548,0.0,1,1,1.0,0.0,0.0,0.0,0.0,50.0,106.9286584133447,3.0,2.0,4.666666666666667,3.2370866666666664,2.0,1.9849333333333332
1,14.0,0.9068596352101508,-0.9716134162931409,250.0,5.0,2.817214250564575,4,12,18,12.425460000000001,4,4,10,9.09664,0.25,1,1,1.0,0.0,0.0,0.0,0.0,50.0,88.74014461267882,3.0,1.0,4.5,3.1063650000000003,2.5,2.27416
0,17.0,0.9068596352101508,-0.9259070625683908,241.0,7.0,5.150917291641235,5,15,22,16.74405,5,9,13,8.547792,0.0,1,1,1.0,0.0,0.0,0.0,0.0,34.42857142857143,46.78778290443298,3.0,1.8,4.4,3.3488100000000003,2.6,1.7095584
1,62.0,0.9068596352101508,-0.24031175669713953,259.0,6.0,4.552819728851318,6,18,25,18.97415,6,14,4,5.379289,0.6666666666666666,1,1,1.0,0.0,0.0,0.0,0.0,43.166666666666664,56.88782236615066,3.0,2.3333333333333335,4.166666666666667,3.1623583333333336,0.6666666666666666,0.8965481666666667
0,69.0,0.9068596352101508,-0.133663598006056,259.0,4.0,3.35733163356781,7,21,27,21.79409,7,3,15,11.411691,0.2857142857142857,0,1,1.0,0.0,0.0,0.0,0.0,64.75,77.14459823105491,3.0,0.42857142857142855,3.857142857142857,3.1134414285714285,2.142857142857143,1.6302415714285714
1,159.0,0.9068596352101508,1.2375270137364467,268.0,2.0,1.3729742467403412,8,24,30,24.44435,8,17,11,9.105418,0.25,0,0,1.0,0.0,0.0,0.0,0.0,134.0,195.1966693011719,3.0,2.125,3.75,3.05554375,1.375,1.13817725
0,188.0,0.9068596352101508,1.679355099742364,209.0,1.0,0.9711154252290726,9,27,33,26.7273,9,11,15,16.132098,0.2222222222222222,1,1,1.0,0.0,0.0,0.0,0.0,209.0,215.21643521489716,3.0,1.2222222222222223,3.6666666666666665,2.9697,1.6666666666666667,1.7924553333333333
1,0.0,0.9068596352101508,-1.184909733675308,209.0,1.0,0.9555844813585281,10,28,35,28.069760000000002,10,13,14,12.907064,0.3,1,1,1.0,0.0,0.0,0.0,0.0,209.0,218.71430949032413,2.8,1.3,3.5,2.806976,1.4,1.2907064
1,27.0,0.9068596352101508,-0.7735525501525572,205.0,2.0,1.1373010128736496,11,31,41,31.20834,11,7,21,19.542764000000002,0.09090909090909091,0,1,1.0,0.0,0.0,0.0,0.0,102.5,180.2513122555135,2.8181818181818183,0.6363636363636364,3.727272727272727,2.837121818181818,1.9090909090909092,1.7766149090909094
